distribution,n,rep,method,calibration,lower,upper,width,sqrt_n_width,empty,noncoverage,sample_mean_excluded,poisson_round_fraction,evaluations,solvency_c,third_moment_shrinkage,skewness_epsilon
"Uniform(0,1)",50,48,PE-betting,Deterministic,0.37969055818393826,0.619048620108515,0.23935806192457676,1.692517087185378,False,False,False,0.42,61,1.0,10.0,0.05
"Uniform(0,1)",50,48,PE-betting,Uniformly randomized,0.3849823116324842,0.6186919738538563,0.23370966222137213,1.6525768698554972,False,False,False,0.42,61,1.0,10.0,0.05
"Uniform(0,1)",50,49,PE-betting,Deterministic,0.2830212530680001,0.5299373478628695,0.24691609479486942,1.7459604501355257,False,False,False,0.88,61,1.0,10.0,0.05
"Uniform(0,1)",50,49,PE-betting,Uniformly randomized,0.28944768430665135,0.5139918797649443,0.22454419545829296,1.5877672328463652,False,False,False,0.88,61,1.0,10.0,0.05
"Uniform(0,1)",50,50,PE-betting,Deterministic,0.39921593898907304,0.6494648405350745,0.25024890154600143,1.769526952676623,False,False,False,0.26,61,1.0,10.0,0.05
"Uniform(0,1)",50,50,PE-betting,Uniformly randomized,0.422422066796571,0.6416627750732005,0.21924070827662945,1.5502659153454632,False,False,False,0.26,61,1.0,10.0,0.05
"Uniform(0,1)",50,51,PE-betting,Deterministic,0.3770889756269753,0.6021719858981669,0.2250830102711916,1.5915772289264092,False,False,False,0.84,61,1.0,10.0,0.05
"Uniform(0,1)",50,51,PE-betting,Uniformly randomized,0.3961220313794911,0.5943567049689591,0.198234673589468,1.4017308196141463,False,False,False,0.84,61,1.0,10.0,0.05
"Uniform(0,1)",50,52,PE-betting,Deterministic,0.3976739994250238,0.6293026362545788,0.23162863682955503,1.6378617981917447,False,False,False,0.4,61,1.0,10.0,0.05
"Uniform(0,1)",50,52,PE-betting,Uniformly randomized,0.4352849149145186,0.6218614862300456,0.18657657131552696,1.3192955878774462,False,False,False,0.4,61,1.0,10.0,0.05
"Uniform(0,1)",50,53,PE-betting,Deterministic,0.42988665541633964,0.6876597446389496,0.25777308922261,1.8227309939671248,False,False,False,0.74,61,1.0,10.0,0.05
"Uniform(0,1)",50,53,PE-betting,Uniformly randomized,0.4419984188862145,0.6703524808399379,0.22835406195372343,1.6147070571897084,False,False,False,0.74,61,1.0,10.0,0.05
"Uniform(0,1)",50,54,PE-betting,Deterministic,0.35272900806739926,0.5854968619532883,0.23276785388588905,1.6459172792495163,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,54,PE-betting,Uniformly randomized,0.37588244350627065,0.5744264577515423,0.19854401424527168,1.403918188368301,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,55,PE-betting,Deterministic,0.4707059129141271,0.6974012139253318,0.22669530101120472,1.6029778460814847,False,False,False,0.6,61,1.0,10.0,0.05
"Uniform(0,1)",50,55,PE-betting,Uniformly randomized,0.48889830568805337,0.694929173681885,0.20603086799383163,1.4568582389218876,False,False,False,0.6,61,1.0,10.0,0.05
"Uniform(0,1)",50,56,PE-betting,Deterministic,0.4393866783939302,0.6841593715362251,0.24477269314229488,1.7308043117021066,False,False,False,0.16,61,1.0,10.0,0.05
"Uniform(0,1)",50,56,PE-betting,Uniformly randomized,0.45463699800893664,0.6671523661352694,0.21251536812633276,1.5027105790848538,False,False,False,0.16,61,1.0,10.0,0.05
"Uniform(0,1)",50,57,PE-betting,Deterministic,0.3743186895735562,0.6474495227448642,0.27313083317130804,1.9313266428656355,False,False,False,0.4,61,1.0,10.0,0.05
"Uniform(0,1)",50,57,PE-betting,Uniformly randomized,0.3866466390900314,0.6452046460472047,0.25855800695717335,1.8282812004949582,False,False,False,0.4,61,1.0,10.0,0.05
"Uniform(0,1)",50,58,PE-betting,Deterministic,0.36814414290711284,0.6206491370685399,0.252504994161427,1.7854799365501464,False,False,False,0.16,61,1.0,10.0,0.05
"Uniform(0,1)",50,58,PE-betting,Uniformly randomized,0.37314162822440267,0.5957270418293774,0.22258541360497475,1.5739165535329007,False,False,False,0.16,61,1.0,10.0,0.05
"Uniform(0,1)",50,59,PE-betting,Deterministic,0.3783328956924379,0.6080762078054249,0.22974331211298704,1.6245305392735063,False,False,False,0.02,61,1.0,10.0,0.05
"Uniform(0,1)",50,59,PE-betting,Uniformly randomized,0.3852771199308336,0.5687340018339455,0.18345688190311193,1.2972360524903006,False,False,False,0.02,61,1.0,10.0,0.05
"Uniform(0,1)",50,60,PE-betting,Deterministic,0.46714923856779933,0.7171054813079536,0.24995624274015427,1.7674575424147383,False,False,False,0.5,61,1.0,10.0,0.05
"Uniform(0,1)",50,60,PE-betting,Uniformly randomized,0.5022633713670075,0.6942085730843246,0.1919452017173171,1.3572575375053468,False,True,False,0.5,59,1.0,10.0,0.05
"Uniform(0,1)",50,61,PE-betting,Deterministic,0.3655543369241059,0.6031993324868381,0.23764499556273222,1.6804038787745494,False,False,False,0.78,61,1.0,10.0,0.05
"Uniform(0,1)",50,61,PE-betting,Uniformly randomized,0.3745169066824019,0.588072098325938,0.2135551916435361,1.510063241687371,False,False,False,0.78,61,1.0,10.0,0.05
"Uniform(0,1)",50,62,PE-betting,Deterministic,0.3822140279226005,0.622438192833215,0.2402241649106145,1.6986413601317099,False,False,False,0.42,61,1.0,10.0,0.05
"Uniform(0,1)",50,62,PE-betting,Uniformly randomized,0.39617810817435384,0.6084024314768612,0.2122243233025074,1.5006525813992921,False,False,False,0.42,61,1.0,10.0,0.05
"Uniform(0,1)",50,63,PE-betting,Deterministic,0.32471393747255206,0.5672985981218517,0.24258466064929962,1.715332585569572,False,False,False,0.38,61,1.0,10.0,0.05
"Uniform(0,1)",50,63,PE-betting,Uniformly randomized,0.3248276202939451,0.5669962507672608,0.24216863047331572,1.7123908079834074,False,False,False,0.38,61,1.0,10.0,0.05
"Uniform(0,1)",50,64,PE-betting,Deterministic,0.4240477769635618,0.6343979681842029,0.21035019122064114,1.4874004663600233,False,False,False,0.58,61,1.0,10.0,0.05
"Uniform(0,1)",50,64,PE-betting,Uniformly randomized,0.43145624408498406,0.6321602347306907,0.20070399064570665,1.4191915279678058,False,False,False,0.58,61,1.0,10.0,0.05
"Uniform(0,1)",50,65,PE-betting,Deterministic,0.35956058418378234,0.5929545178078115,0.23339393362402916,1.65034433153354,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,65,PE-betting,Uniformly randomized,0.36707913083955646,0.5855598379857838,0.21848070714622736,1.5448918958152957,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,66,PE-betting,Deterministic,0.382160363253206,0.5913710580207407,0.20921069476753473,1.4793430096687277,False,False,False,0.14,61,1.0,10.0,0.05
"Uniform(0,1)",50,66,PE-betting,Uniformly randomized,0.3903466775082052,0.5904080267064273,0.20006134919822216,1.4146473667139277,False,False,False,0.14,61,1.0,10.0,0.05
"Uniform(0,1)",50,67,PE-betting,Deterministic,0.3383796871639788,0.5506735346280038,0.21229384746402502,1.5011441914599464,False,False,False,0.68,61,1.0,10.0,0.05
"Uniform(0,1)",50,67,PE-betting,Uniformly randomized,0.34908475587144494,0.5406023715622723,0.19151761569082737,1.3542340477166317,False,False,False,0.68,61,1.0,10.0,0.05
"Uniform(0,1)",50,68,PE-betting,Deterministic,0.36949429800733924,0.6246582590974867,0.2551639610901475,1.8042816720126367,False,False,False,0.14,61,1.0,10.0,0.05
"Uniform(0,1)",50,68,PE-betting,Uniformly randomized,0.4009327166713774,0.6203119331039488,0.2193792164325714,1.5512453159086252,False,False,False,0.14,61,1.0,10.0,0.05
"Uniform(0,1)",50,69,PE-betting,Deterministic,0.34182568406686187,0.5962030501104891,0.25437736604362726,1.7987196050982146,False,False,False,0.1,61,1.0,10.0,0.05
"Uniform(0,1)",50,69,PE-betting,Uniformly randomized,0.35686893621459603,0.5916769220493734,0.23480798583477736,1.6603431906052586,False,False,False,0.1,61,1.0,10.0,0.05
"Uniform(0,1)",50,70,PE-betting,Deterministic,0.41753051010891795,0.6556965080089867,0.23816599790006876,1.6840879216319966,False,False,False,0.6,61,1.0,10.0,0.05
"Uniform(0,1)",50,70,PE-betting,Uniformly randomized,0.419161397498101,0.6504499199800193,0.23128852248191833,1.6354568265758171,False,False,False,0.6,61,1.0,10.0,0.05
"Uniform(0,1)",50,71,PE-betting,Deterministic,0.4057291108183563,0.6391484956257045,0.23341938480734825,1.6505242985766815,False,False,False,0.8,61,1.0,10.0,0.05
"Uniform(0,1)",50,71,PE-betting,Uniformly randomized,0.40957660088315606,0.6310948203317821,0.22151821944862604,1.5663703512849323,False,False,False,0.8,61,1.0,10.0,0.05
"Uniform(0,1)",50,72,PE-betting,Deterministic,0.363785854075104,0.5938257849775255,0.23003993090242147,1.6266279508478705,False,False,False,0.46,61,1.0,10.0,0.05
"Uniform(0,1)",50,72,PE-betting,Uniformly randomized,0.3706575599499047,0.5881965295411646,0.21753896959125996,1.5382328057031407,False,False,False,0.46,61,1.0,10.0,0.05
"Uniform(0,1)",50,73,PE-betting,Deterministic,0.3913718950934708,0.6298662046901882,0.23849430959671736,1.6864094359024275,False,False,False,0.24,61,1.0,10.0,0.05
"Uniform(0,1)",50,73,PE-betting,Uniformly randomized,0.4120085113681853,0.6241186228580773,0.212110111489892,1.4998449819273727,False,False,False,0.24,61,1.0,10.0,0.05
"Uniform(0,1)",50,74,PE-betting,Deterministic,0.3984889672137797,0.6374979862011969,0.23900901898741722,1.6900489809074701,False,False,False,0.18,61,1.0,10.0,0.05
"Uniform(0,1)",50,74,PE-betting,Uniformly randomized,0.40393979055806994,0.6158181666396558,0.21187837608158588,1.4982063651408297,False,False,False,0.18,61,1.0,10.0,0.05
"Uniform(0,1)",50,75,PE-betting,Deterministic,0.3998131141997874,0.6307577979750931,0.23094468377530575,1.6330255197650154,False,False,False,0.86,61,1.0,10.0,0.05
"Uniform(0,1)",50,75,PE-betting,Uniformly randomized,0.4046761873178184,0.6187097770161927,0.21403358969837427,1.5134460267741963,False,False,False,0.86,61,1.0,10.0,0.05
"Uniform(0,1)",50,76,PE-betting,Deterministic,0.41330953733995557,0.6518509392626584,0.2385414019227028,1.686742428932889,False,False,False,0.82,61,1.0,10.0,0.05
"Uniform(0,1)",50,76,PE-betting,Uniformly randomized,0.4151540114544332,0.648815790656954,0.23366177920252085,1.652238285782163,False,False,False,0.82,61,1.0,10.0,0.05
"Uniform(0,1)",50,77,PE-betting,Deterministic,0.37837964994832873,0.6388370110653341,0.26045736111700535,1.8417116625578789,False,False,False,0.12,61,1.0,10.0,0.05
"Uniform(0,1)",50,77,PE-betting,Uniformly randomized,0.3814621497876942,0.6167719564400613,0.23530980665236712,1.6638915996358417,False,False,False,0.12,61,1.0,10.0,0.05
"Uniform(0,1)",50,78,PE-betting,Deterministic,0.4347130092792213,0.6798007949255407,0.2450877856463194,1.7330323521650743,False,False,False,0.86,61,1.0,10.0,0.05
"Uniform(0,1)",50,78,PE-betting,Uniformly randomized,0.4536351109854877,0.6771459295414388,0.22351081855595112,1.5804601546946906,False,False,False,0.86,61,1.0,10.0,0.05
"Uniform(0,1)",50,79,PE-betting,Deterministic,0.3877878845669329,0.634590404573828,0.24680252000689507,1.7451573551080408,False,False,False,0.78,61,1.0,10.0,0.05
"Uniform(0,1)",50,79,PE-betting,Uniformly randomized,0.4019646723754704,0.6060954728163779,0.20413080044090748,1.4434227324080358,False,False,False,0.78,61,1.0,10.0,0.05
"Uniform(0,1)",50,80,PE-betting,Deterministic,0.45767280319705606,0.6701376452110708,0.21246484201401472,1.502353305518383,False,False,False,0.68,61,1.0,10.0,0.05
"Uniform(0,1)",50,80,PE-betting,Uniformly randomized,0.4667777311988175,0.6681000706739724,0.20132233947515488,1.4235639144722219,False,False,False,0.68,61,1.0,10.0,0.05
"Uniform(0,1)",50,81,PE-betting,Deterministic,0.35074077686294913,0.5959492693655193,0.24520849250257015,1.7338858785309805,False,False,False,0.36,61,1.0,10.0,0.05
"Uniform(0,1)",50,81,PE-betting,Uniformly randomized,0.3633137666620314,0.5815104558132589,0.21819668915122747,1.5428835853128613,False,False,False,0.36,61,1.0,10.0,0.05
"Uniform(0,1)",50,82,PE-betting,Deterministic,0.37224590638652444,0.5967826223932207,0.22453671600669622,1.587714345136929,False,False,False,0.8,61,1.0,10.0,0.05
"Uniform(0,1)",50,82,PE-betting,Uniformly randomized,0.3800515974871814,0.5890470440499485,0.20899544656276703,1.477820975016433,False,False,False,0.8,61,1.0,10.0,0.05
"Uniform(0,1)",50,83,PE-betting,Deterministic,0.35344556672498584,0.595633911434561,0.24218834470957518,1.7125302086848573,False,False,False,0.64,61,1.0,10.0,0.05
"Uniform(0,1)",50,83,PE-betting,Uniformly randomized,0.3647522875107825,0.5826987228356302,0.2179464353248477,1.5411140235363512,False,False,False,0.64,61,1.0,10.0,0.05
"Uniform(0,1)",50,84,PE-betting,Deterministic,0.3471865621395409,0.5776338470168412,0.23044728487730026,1.6295083784276714,False,False,False,0.66,61,1.0,10.0,0.05
"Uniform(0,1)",50,84,PE-betting,Uniformly randomized,0.3531028884463012,0.5673028617165983,0.21419997327029705,1.5146225362940426,False,False,False,0.66,61,1.0,10.0,0.05
"Uniform(0,1)",50,85,PE-betting,Deterministic,0.3077659332193434,0.5637208526022732,0.2559549193829298,1.8098745917372576,False,False,False,0.36,61,1.0,10.0,0.05
"Uniform(0,1)",50,85,PE-betting,Uniformly randomized,0.3308211429975927,0.5587737946771085,0.22795265167951584,1.611868657920407,False,False,False,0.36,61,1.0,10.0,0.05
"Uniform(0,1)",50,86,PE-betting,Deterministic,0.33619527565315366,0.609516488853842,0.27332121320068836,1.9326728329634086,False,False,False,0.82,61,1.0,10.0,0.05
"Uniform(0,1)",50,86,PE-betting,Uniformly randomized,0.34764415631070733,0.5815424951724708,0.23389833886176348,1.6539110151742193,False,False,False,0.82,61,1.0,10.0,0.05
"Uniform(0,1)",50,87,PE-betting,Deterministic,0.37554375594481826,0.5975500089116395,0.2220062529668212,1.5698212693865536,False,False,False,0.62,61,1.0,10.0,0.05
"Uniform(0,1)",50,87,PE-betting,Uniformly randomized,0.37738975090906024,0.5959293390624225,0.21853958815336227,1.5453082474095776,False,False,False,0.62,61,1.0,10.0,0.05
"Uniform(0,1)",50,88,PE-betting,Deterministic,0.3732241061516106,0.604834200348705,0.23161009419709444,1.6377306819802053,False,False,False,0.82,61,1.0,10.0,0.05
"Uniform(0,1)",50,88,PE-betting,Uniformly randomized,0.37830739049240947,0.5941985123790801,0.2158911218866706,1.5265807628403625,False,False,False,0.82,61,1.0,10.0,0.05
"Uniform(0,1)",50,89,PE-betting,Deterministic,0.3442104593850672,0.6087539349682629,0.2645434755831957,1.8706048550353553,False,False,False,0.66,61,1.0,10.0,0.05
"Uniform(0,1)",50,89,PE-betting,Uniformly randomized,0.3870880133472383,0.6013183281756938,0.21423031482845545,1.5148370835092984,False,False,False,0.66,61,1.0,10.0,0.05
"Uniform(0,1)",50,90,PE-betting,Deterministic,0.42674473440274596,0.6566473632119596,0.22990262880921364,1.6256570784360869,False,False,False,0.64,61,1.0,10.0,0.05
"Uniform(0,1)",50,90,PE-betting,Uniformly randomized,0.43290181877091527,0.6425675037316978,0.20966568496078253,1.4825602761789167,False,False,False,0.64,61,1.0,10.0,0.05
"Uniform(0,1)",50,91,PE-betting,Deterministic,0.38986271107569337,0.6592846750281751,0.26942196395248175,1.9051009771139742,False,False,False,0.48,61,1.0,10.0,0.05
"Uniform(0,1)",50,91,PE-betting,Uniformly randomized,0.39107753289863467,0.6194203863851726,0.22834285348653793,1.6146278013581727,False,False,False,0.48,61,1.0,10.0,0.05
"Uniform(0,1)",50,92,PE-betting,Deterministic,0.3807584256865084,0.5923208617605269,0.21156243607401848,1.4959723319228393,False,False,False,0.14,61,1.0,10.0,0.05
"Uniform(0,1)",50,92,PE-betting,Uniformly randomized,0.38931711530312896,0.5875587021000683,0.19824158679693937,1.4017797033729738,False,False,False,0.14,61,1.0,10.0,0.05
"Uniform(0,1)",50,93,PE-betting,Deterministic,0.41779852332547307,0.6751655763946474,0.2573670530691743,1.819859884792112,False,False,False,0.26,61,1.0,10.0,0.05
"Uniform(0,1)",50,93,PE-betting,Uniformly randomized,0.4189035533927381,0.6703962865285575,0.25149273313581944,1.7783221701947667,False,False,False,0.26,61,1.0,10.0,0.05
"Uniform(0,1)",50,94,PE-betting,Deterministic,0.30922991083934903,0.5534930122084916,0.24426310136914253,1.7272009537177775,False,False,False,0.32,61,1.0,10.0,0.05
"Uniform(0,1)",50,94,PE-betting,Uniformly randomized,0.30958200665190816,0.5450215977616608,0.23543959110975266,1.664809314334941,False,False,False,0.32,61,1.0,10.0,0.05
"Uniform(0,1)",50,95,PE-betting,Deterministic,0.35436549643054605,0.6091989944688976,0.25483349803835154,1.8019449453640712,False,False,False,0.52,61,1.0,10.0,0.05
"Uniform(0,1)",50,95,PE-betting,Uniformly randomized,0.3698611338622868,0.5937864347361028,0.223925300873816,1.5833909872711325,False,False,False,0.52,61,1.0,10.0,0.05
"Uniform(0,1)",50,96,PE-betting,Deterministic,0.3383794850669801,0.570190894883126,0.2318114098161459,1.6391541983741058,False,False,False,0.7,61,1.0,10.0,0.05
"Uniform(0,1)",50,96,PE-betting,Uniformly randomized,0.3519206936471164,0.5506804171018302,0.19875972345471382,1.4054434828159104,False,False,False,0.7,61,1.0,10.0,0.05
"Uniform(0,1)",50,97,PE-betting,Deterministic,0.29798279283568263,0.5261076861061156,0.22812489327043295,1.6130865898898055,False,False,False,0.74,61,1.0,10.0,0.05
"Uniform(0,1)",50,97,PE-betting,Uniformly randomized,0.31087674805894494,0.5218114820308983,0.2109347339719534,1.4915338077934865,False,False,False,0.74,61,1.0,10.0,0.05
"Uniform(0,1)",50,98,PE-betting,Deterministic,0.36317177629098296,0.6190508767031133,0.25587910041213036,1.8093384706533089,False,False,False,0.38,61,1.0,10.0,0.05
"Uniform(0,1)",50,98,PE-betting,Uniformly randomized,0.36633742740377784,0.5996743678115308,0.233336940407753,1.6499413286364348,False,False,False,0.38,61,1.0,10.0,0.05
"Uniform(0,1)",50,99,PE-betting,Deterministic,0.37791910907253623,0.648936374578625,0.27101726550608873,1.9163814625799034,False,False,False,0.12,61,1.0,10.0,0.05
"Uniform(0,1)",50,99,PE-betting,Uniformly randomized,0.39392087748274207,0.6014634440653026,0.20754256658256054,1.4675475621538911,False,False,False,0.12,61,1.0,10.0,0.05
"Uniform(0,1)",50,100,PE-betting,Deterministic,0.32764841010794044,0.5971678639762104,0.2695194538682699,1.9057903349194854,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,100,PE-betting,Uniformly randomized,0.3436862756498158,0.5536509617231786,0.20996468607336283,1.4846745333217952,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,101,PE-betting,Deterministic,0.40792060969397426,0.6239400380291045,0.21601942833513021,1.52748802643812,False,False,False,0.16,61,1.0,10.0,0.05
"Uniform(0,1)",50,101,PE-betting,Uniformly randomized,0.4106406322680414,0.6198142380453646,0.20917360577732325,1.4790807509038686,False,False,False,0.16,61,1.0,10.0,0.05
"Uniform(0,1)",50,102,PE-betting,Deterministic,0.36541173281148076,0.6243049302138388,0.25889319740235806,1.8306513548627485,False,False,False,0.16,61,1.0,10.0,0.05
"Uniform(0,1)",50,102,PE-betting,Uniformly randomized,0.36982897808775306,0.6116501339711249,0.24182115588337183,1.7099337915950141,False,False,False,0.16,61,1.0,10.0,0.05
"Uniform(0,1)",50,103,PE-betting,Deterministic,0.4241581908427179,0.6826490969397128,0.2584909060969949,1.8278067257624018,False,False,False,0.84,61,1.0,10.0,0.05
"Uniform(0,1)",50,103,PE-betting,Uniformly randomized,0.4385149939917028,0.654587693978101,0.21607269998639822,1.5278647138966863,False,False,False,0.84,61,1.0,10.0,0.05
"Uniform(0,1)",50,104,PE-betting,Deterministic,0.3897423674352467,0.6313287145458162,0.24158634711056948,1.7082734428397077,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,104,PE-betting,Uniformly randomized,0.41143030067905784,0.580770384054631,0.16934008337557316,1.1974152128156312,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,105,PE-betting,Deterministic,0.39432936953380704,0.6342525226064026,0.2399231530725956,1.696512885012904,False,False,False,0.74,61,1.0,10.0,0.05
"Uniform(0,1)",50,105,PE-betting,Uniformly randomized,0.39716126723214984,0.6340742227621377,0.2369129555299878,1.6752275740620137,False,False,False,0.74,61,1.0,10.0,0.05
"Uniform(0,1)",50,106,PE-betting,Deterministic,0.36808430636301637,0.6082840380258858,0.24019973166286945,1.6984685909800408,False,False,False,0.4,61,1.0,10.0,0.05
"Uniform(0,1)",50,106,PE-betting,Uniformly randomized,0.3718932452611625,0.592241405043751,0.22034815978258848,1.5580967800424521,False,False,False,0.4,61,1.0,10.0,0.05
"Uniform(0,1)",50,107,PE-betting,Deterministic,0.40237282076850533,0.6421665051020682,0.23979368433356285,1.6955974027796867,False,False,False,0.3,61,1.0,10.0,0.05
"Uniform(0,1)",50,107,PE-betting,Uniformly randomized,0.41169033432379365,0.6384569243527949,0.22676659002900124,1.6034819355605652,False,False,False,0.3,61,1.0,10.0,0.05
"Uniform(0,1)",50,108,PE-betting,Deterministic,0.4136818437837064,0.6285952548496425,0.2149134110659361,1.5196673033265542,False,False,False,0.5,61,1.0,10.0,0.05
"Uniform(0,1)",50,108,PE-betting,Uniformly randomized,0.41579793067649007,0.6264280141331255,0.21063008345663548,1.4893796033407538,False,False,False,0.5,61,1.0,10.0,0.05
"Uniform(0,1)",50,109,PE-betting,Deterministic,0.4295323216356337,0.6599077177233994,0.2303753960877657,1.6290000479219595,False,False,False,0.5,61,1.0,10.0,0.05
"Uniform(0,1)",50,109,PE-betting,Uniformly randomized,0.4346493720076978,0.6348530747927725,0.2002037027850747,1.4156539585798242,False,False,False,0.5,61,1.0,10.0,0.05
"Uniform(0,1)",50,110,PE-betting,Deterministic,0.3529974385164678,0.5876285289414227,0.2346310904249549,1.6590923511667963,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,110,PE-betting,Uniformly randomized,0.3637764207087457,0.5539322416298091,0.19015582092106342,1.3446047045537872,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,111,PE-betting,Deterministic,0.29866435611620545,0.5677337856031954,0.26906942948699,1.902608182002462,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,111,PE-betting,Uniformly randomized,0.3310038042254746,0.5510892937891185,0.22008548956364393,1.5562394211121378,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,112,PE-betting,Deterministic,0.3961621490307152,0.6439687912352383,0.2478066422045231,1.752257571258868,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,112,PE-betting,Uniformly randomized,0.4038034318946302,0.6254545138217509,0.22165108192712069,1.5673098308800204,False,False,False,0.0,61,1.0,10.0,0.05
"Uniform(0,1)",50,113,PE-betting,Deterministic,0.42922296887263656,0.6347818742506206,0.20555890537798405,1.453520959260564,False,False,False,0.2,61,1.0,10.0,0.05
"Uniform(0,1)",50,113,PE-betting,Uniformly randomized,0.43327146163210273,0.6120988200418651,0.17882735840976238,1.2645003779322017,False,False,False,0.2,61,1.0,10.0,0.05
"Uniform(0,1)",50,114,PE-betting,Deterministic,0.40361333405599,0.6511016045697033,0.24748827051371336,1.750006343443774,False,False,False,0.9,61,1.0,10.0,0.05
"Uniform(0,1)",50,114,PE-betting,Uniformly randomized,0.42535481275990605,0.6179145430214703,0.19255973026156425,1.3616029105140453,False,False,False,0.9,61,1.0,10.0,0.05
"Uniform(0,1)",50,115,PE-betting,Deterministic,0.33613475458696485,0.5923497616313398,0.25621500704437494,1.8117136892283656,False,False,False,0.08,61,1.0,10.0,0.05
"Uniform(0,1)",50,115,PE-betting,Uniformly randomized,0.35687127290293574,0.5726749175228179,0.2158036446198821,1.5259622051549044,False,False,False,0.08,61,1.0,10.0,0.05
"Uniform(0,1)",50,116,PE-betting,Deterministic,0.40766511997208,0.6440774532966316,0.23641233332455158,1.6716876404992485,False,False,False,0.22,61,1.0,10.0,0.05
"Uniform(0,1)",50,116,PE-betting,Uniformly randomized,0.4083926905877888,0.610632901545614,0.20224021095782518,1.430054245968761,False,False,False,0.22,61,1.0,10.0,0.05
"Uniform(0,1)",50,117,PE-betting,Deterministic,0.38390805339440703,0.6581623996607959,0.2742543462663889,1.939271080148471,False,False,False,0.26,61,1.0,10.0,0.05
"Uniform(0,1)",50,117,PE-betting,Uniformly randomized,0.386381512042135,0.6491057905368507,0.2627242784947157,1.857741189059565,False,False,False,0.26,61,1.0,10.0,0.05
"Uniform(0,1)",50,118,PE-betting,Deterministic,0.35625480813905597,0.5737549536861479,0.21750014554709196,1.537958278254098,False,False,False,0.6,61,1.0,10.0,0.05
"Uniform(0,1)",50,118,PE-betting,Uniformly randomized,0.3616116368211806,0.5547932735644281,0.1931816367432475,1.3660004534186663,False,False,False,0.6,61,1.0,10.0,0.05
"Uniform(0,1)",50,119,PE-betting,Deterministic,0.39494878565892577,0.6530496994964778,0.25810091383755207,1.825049064049779,False,False,False,0.08,61,1.0,10.0,0.05
"Uniform(0,1)",50,119,PE-betting,Uniformly randomized,0.40229119593277574,0.6473790952004492,0.2450878992676735,1.733033155589374,False,False,False,0.08,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,0,PE-betting,Deterministic,0.29528819443657994,0.5940264384262264,0.29873824398964643,2.1123983812484037,False,False,False,0.62,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,0,PE-betting,Uniformly randomized,0.32632423052564263,0.5901448023505509,0.26382057182490826,1.8654931535390527,False,False,False,0.62,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,1,PE-betting,Deterministic,0.33579583326354623,0.638266331050545,0.30247049778699875,2.1387894009405746,False,False,False,0.62,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,1,PE-betting,Uniformly randomized,0.348056863527745,0.636296093929559,0.288239230401814,2.0381591442111433,False,False,False,0.62,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,2,PE-betting,Deterministic,0.4176906212233007,0.704022069927305,0.2863314487040043,2.024669090455695,False,False,False,0.8,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,2,PE-betting,Uniformly randomized,0.43155289674177766,0.6864260737784207,0.25487317703664303,1.8022255182516973,False,False,False,0.8,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,3,PE-betting,Deterministic,0.36776950350031257,0.6761195729486644,0.30835006944835186,2.180364250862725,False,False,False,0.0,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,3,PE-betting,Uniformly randomized,0.3967498471029103,0.640547280665487,0.24379743356257677,1.7239081850797484,False,False,False,0.0,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,4,PE-betting,Deterministic,0.3302246225066483,0.6540956408716738,0.3238710183650255,2.2901139331570244,False,False,False,0.02,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,4,PE-betting,Uniformly randomized,0.35319479601457715,0.6090421811677516,0.2558473851531744,1.8091142099065605,False,False,False,0.02,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,5,PE-betting,Deterministic,0.3724632631056011,0.6715498338453472,0.2990865707397461,2.114861423319045,False,False,False,0.0,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,5,PE-betting,Uniformly randomized,0.39732610108330846,0.6649446650408208,0.2676185639575124,1.892349013457628,False,False,False,0.0,61,1.0,10.0,0.05
"Beta(0.5,0.5)",50,6,PE-betting,Deterministic,0.2937210672535002,0.6098986542783678,0.31617758702486753,2.235713158444836,False,False,False,0.14,61,1.0,10.0,0.05
