distribution,method,n,rep,width_c1,sqrt_n_width_c1,largest_component_width_c1,width_c05,sqrt_n_width_c05,largest_component_width_c05,width_relative_change,sqrt_n_width_relative_change,largest_component_width_relative_change
Bernoulli(0.5),Common-clock Efficient betting,100000,15,0.008149890806265,2.5772217629463623,0.008149890806265,0.0081554881261793,2.578991790918556,0.0081554881261793,0.0006867969212540626,0.0006867969212591696,0.0006867969212540626
Bernoulli(0.5),Common-clock Efficient betting,100000,16,0.0081516977040797,2.577793154205727,0.0081516977040797,0.0081549788420214,2.578830741127036,0.0081549788420214,0.00040250976677635997,0.0004025097667810229,0.00040250976677635997
Bernoulli(0.5),Common-clock Efficient betting,100000,17,0.0081417369250289,2.574643279298705,0.0081417369250289,0.0081400963408156,2.574124481017966,0.0081400963408156,-0.00020150297515242332,-0.00020150297515397764,-0.00020150297515242332
Bernoulli(0.5),Common-clock Efficient betting,100000,18,0.0081402792484955,2.5741823215049835,0.0081402792484955,0.0081285056587536,2.5704591855229,0.0081285056587536,-0.0014463373285475978,-0.00144633732854893,-0.0014463373285475978
Bernoulli(0.5),Common-clock Efficient betting,100000,19,0.0081436159199783,2.575237469673915,0.0081436159199783,0.0081472831286642,2.5763971428841703,0.0081472831286642,0.00045031699946762593,0.0004503169994658496,0.00045031699946762593
Bernoulli(0.5),Common-clock Efficient betting,100000,20,0.0081441003664847,2.575390665110374,0.0081441003664847,0.0081470919665339,2.576336692110761,0.0081470919665339,0.00036733339651751074,0.0003673333965223957,0.00036733339651751074
Bernoulli(0.5),Common-clock Efficient betting,100000,21,0.0081537251911085,2.57843430189948,0.0081537251911085,0.0081584538904299,2.5799296479220297,0.0081584538904299,0.0005799434259272651,0.0005799434259186054,0.0005799434259272651
Bernoulli(0.5),Common-clock Efficient betting,100000,22,0.0081501047409147,2.577289415022699,0.0081501047409147,0.0081552194858174,2.5789068393770327,0.0081552194858174,0.000627567996399403,0.0006275679964020675,0.000627567996399403
Bernoulli(0.5),Common-clock Efficient betting,100000,23,0.0081576646802115,2.5796800777377475,0.0081576646802115,0.0081593052653171,2.5801988763006696,0.0081593052653171,0.00020110965207731368,0.00020110965208397502,0.00020110965207731368
Bernoulli(0.5),Common-clock Efficient betting,100000,24,0.0081392744767629,2.5738645847846287,0.0081392744767629,0.0081343526958961,2.572308181016276,0.0081343526958961,-0.0006046952809922734,-0.000604695281000267,-0.0006046952809922734
Bernoulli(0.5),Common-clock Efficient betting,100000,25,0.0081452589585457,2.5757570440895705,0.0081452589585457,0.0081508562787466,2.577527072152378,0.0081508562787466,0.0006871875074061506,0.0006871875074045963,0.0006871875074061506
Bernoulli(0.5),Common-clock Efficient betting,100000,26,0.008150550935393,2.577430514105801,0.008150550935393,0.0081542181380588,2.5785901854123248,0.0081542181380588,0.0004499331020526576,0.00044993310204755055,0.0004499331020526576
Bernoulli(0.5),Common-clock Efficient betting,100000,27,0.0081471883047532,2.5763671569306297,0.0081471883047532,0.0081517240638009,2.5778014898814696,0.0081517240638009,0.0005567269195254632,0.0005567269195236868,0.0005567269195254632
Bernoulli(0.5),Common-clock Efficient betting,100000,28,0.00814221599094,2.5747947732415324,0.00814221599094,0.0081398998730347,2.5740623524505257,0.0081398998730347,-0.00028445792986553364,-0.0002844579298584282,-0.00028445792986553364
Bernoulli(0.5),Common-clock Efficient betting,100000,29,0.0081427766483833,2.5749720686923467,0.0081427766483833,0.0081416185920437,2.574605859123136,0.0081416185920437,-0.00014221885108800514,-0.0001422188510947775,-0.00014221885108800514
Bernoulli(0.5),Common-clock Efficient betting,300000,0,0.0047021364731174,2.5754662147941856,0.0047021364731174,0.0047028050787798,2.5758324251975826,0.0047028050787798,0.00014219188792630177,0.00014219188793607174,0.00014219188792630177
Bernoulli(0.5),Common-clock Efficient betting,300000,1,0.0047054941241422,2.5773052760007134,0.0047054941241422,0.0047063298838174,2.577763040427498,0.0047063298838174,0.00017761358385537385,0.00017761358386492176,0.00017761358385537385
Bernoulli(0.5),Common-clock Efficient betting,300000,2,0.0047042527684714,2.5766253574979534,0.0047042527684714,0.0047055899795247,2.577357778155978,0.0047055899795247,0.00028425578282309516,0.0002842557828182102,0.00028425578282309516
Bernoulli(0.5),Common-clock Efficient betting,300000,3,0.0046992815634993,2.5739025163967137,0.0046992815634993,0.004694099884319,2.571064393823945,0.004694099884319,-0.0011026534822997647,-0.0011026534822857759,-0.0011026534822997647
Bernoulli(0.5),Common-clock Efficient betting,300000,4,0.00470365518318,2.5762980465538106,0.00470365518318,0.0047059953101368,2.577579786875458,0.0047059953101368,0.0004975124378097107,0.0004975124378028273,0.0004975124378097107
Bernoulli(0.5),Common-clock Efficient betting,300000,5,0.0047041566627911,2.576572718248917,0.0047041566627911,0.0047050481397314,2.577061000278658,0.0047050481397314,0.00018950834425890406,0.0001895083442755574,0.00018950834425890406
Bernoulli(0.5),Common-clock Efficient betting,300000,6,0.0046994188835204,2.573977729669916,0.0046994188835204,0.0046952400869699,2.571688908535944,0.0046952400869699,-0.0008892155932629375,-0.0008892155932777035,-0.0008892155932629375
Bernoulli(0.5),Common-clock Efficient betting,300000,7,0.0047056043754624,2.5773656631357733,0.0047056043754624,0.0047063287003322,2.577762392205928,0.0047063287003322,0.0001539281273998938,0.00015392812740122608,0.0001539281273998938
Bernoulli(0.5),Common-clock Efficient betting,300000,8,0.0047044576845477,2.576737594655324,0.0047044576845477,0.0047055720228397,2.57734794287453,0.0047055720228397,0.0002368685971305684,0.00023686859712523933,0.0002368685971305684
Bernoulli(0.5),Common-clock Efficient betting,300000,9,0.0047033744694565,2.5761442933152243,0.0047033744694565,0.004703485904023,2.5762053285409925,0.004703485904023,2.3692471697422945e-05,2.369247170141975e-05,2.3692471697422945e-05
Bernoulli(0.5),Common-clock Efficient betting,300000,10,0.0047032296227553,2.576064957509633,0.0047032296227553,0.0047030624720929,2.575973405321323,0.0047030624720929,-3.5539549587570995e-05,-3.553954959212291e-05,-3.5539549587570995e-05
Bernoulli(0.5),Common-clock Efficient betting,300000,11,0.0047039850961155,2.576478747310581,0.0047039850961155,0.0047051551585018,2.5771196168732526,0.0047051551585018,0.0002487385402785147,0.0002487385402814013,0.0002487385402785147
Bernoulli(0.5),Common-clock Efficient betting,300000,12,0.0047034267947255,2.5761729530454174,0.0047034267947255,0.0047043739878585,2.576691752090636,0.0047043739878585,0.00020138362397026377,0.00020138362395472065,0.00020138362397026377
Bernoulli(0.5),Common-clock Efficient betting,300000,13,0.0047029303819195,2.5759010565537213,0.0047029303819195,0.0047015374493479,2.575138115963192,0.0047015374493479,-0.0002961839658429666,-0.00029618396583530604,-0.0002961839658429666
Bernoulli(0.5),Common-clock Efficient betting,300000,14,0.0047037077132525,2.5763268184594743,0.0047037077132525,0.0047051563622918,2.577120276216197,0.0047051563622918,0.0003079802418883837,0.0003079802418843869,0.0003079802418883837
Bernoulli(0.5),Common-clock Efficient betting,300000,15,0.0047033210878429,2.5761150550013445,0.0047033210878429,0.0047029867839772,2.5759319492330386,0.0047029867839772,-7.107825714136595e-05,-7.107825714169902e-05,-7.107825714136595e-05
Bernoulli(0.5),Common-clock Efficient betting,300000,16,0.0047025941293454,2.575716883433888,0.0047025941293454,0.0047037084749407,2.57632723565329,0.0047037084749407,0.0002369640170190035,0.00023696401701878145,0.0002369640170190035
Bernoulli(0.5),Common-clock Efficient betting,300000,17,0.0047038730176932,2.5764173594304967,0.0047038730176932,0.0047045416246794,2.576783570558955,0.0047045416246794,0.00014213967589782328,0.00014213967590226417,0.00014213967589782328
Bernoulli(0.5),Common-clock Efficient betting,300000,18,0.0046996919355852,2.5741272864451448,0.0046996919355852,0.004696014598951,2.5721131262190835,0.004696014598951,-0.0007824633368744838,-0.0007824633368627154,-0.0007824633368744838
Bernoulli(0.5),Common-clock Efficient betting,300000,19,0.0047028103066567,2.575835288623694,0.0047028103066567,0.0047030331754586,2.575957358893836,0.0047030331754586,4.739055742564169e-05,4.7390557416759904e-05,4.739055742564169e-05
Bernoulli(0.5),Common-clock Efficient betting,300000,20,0.0047044719642228,2.576745415955495,0.0047044719642228,0.0047058648913159,2.577508353545323,0.0047058648913159,0.000296085746433139,0.0002960857464240352,0.000296085746433139
Bernoulli(0.5),Common-clock Efficient betting,300000,21,0.004700646718025,2.574650242324951,0.004700646718025,0.0046991423506095,2.5738262663566904,0.0046991423506095,-0.00032003413694792204,-0.0003200341369538062,-0.00032003413694792204
Bernoulli(0.5),Common-clock Efficient betting,300000,22,0.004704365158659,2.5766869161389447,0.004704365158659,0.0047053123500144,2.577205714210544,0.0047053123500144,0.00020134307679242625,0.00020134307678199015,0.00020134307679242625
Bernoulli(0.5),Common-clock Efficient betting,300000,23,0.004705595913205,2.577361028166541,0.004705595913205,0.0047067102571546,2.5779713794845343,0.0047067102571546,0.00023681250369844697,0.00023681250369000928,0.00023681250369844697
Bernoulli(0.5),Common-clock Efficient betting,300000,24,0.004701397050202,2.575061216183917,0.004701397050202,0.0047005612958081,2.5746034546498366,0.0047005612958081,-0.0001777672434333244,-0.00017776724343609995,-0.0001777672434333244
Bernoulli(0.5),Common-clock Efficient betting,300000,25,0.0047037637315645,2.576357500952584,0.0047037637315645,0.0047044323388562,2.576723712248329,0.0047044323388562,0.00014214304328530325,0.0001421430432730908,0.00014214304328530325
Bernoulli(0.5),Common-clock Efficient betting,300000,26,0.0047029825349832,2.5759296219631533,0.0047029825349832,0.0047024253623769,2.575624445958273,0.0047024253623769,-0.00011847218273841609,-0.000118472182732976,-0.00011847218273841609
Bernoulli(0.5),Common-clock Efficient betting,300000,27,0.0047018677957534,2.575319054141249,0.0047018677957534,0.0047020349475211,2.575410606934978,0.0047020349475211,3.555007817324096e-05,3.555007818611955e-05,3.555007817324096e-05
Bernoulli(0.5),Common-clock Efficient betting,300000,28,0.0047016495761411,2.575199530337119,0.0047016495761411,0.0047000337741206,2.5743145191220203,0.0047000337741206,-0.00034366704585964136,-0.00034366704586308305,-0.00034366704585964136
Bernoulli(0.5),Common-clock Efficient betting,300000,29,0.004705034538043,2.577053550327078,0.004705034538043,0.0047062603152926,2.577724936177156,0.0047062603152926,0.0002605246018256846,0.0002605246018241303,0.0002605246018256846
Bernoulli(0.5),Common-clock Efficient betting,1000000,0,0.0025755001433235,2.575500143323584,0.0025755001433235,0.0025757748014898,2.5757748014898496,0.0025757748014898,0.00010664265230664327,0.0001066426522933206,0.00010664265230664327
Bernoulli(0.5),Common-clock Efficient betting,1000000,1,0.0025753173255321,2.5753173255321227,0.0025753173255321,0.0025752562903773,2.5752562903773035,0.0025752562903773,-2.3700052104280722e-05,-2.3700052111608194e-05,-2.3700052104280722e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,2,0.0025765088236348,2.5765088236348044,0.0025765088236348,0.0025766919291925,2.576691929192576,0.0025766919291925,7.106731248907039e-05,7.106731251682596e-05,7.106731248907039e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,3,0.0025760167823698,2.57601678236985,0.0025760167823698,0.002576291440306,2.576291440306022,0.002576291440306,0.00010662117501714086,0.00010662117500626067,0.00010662117501714086
Bernoulli(0.5),Common-clock Efficient betting,1000000,4,0.0025759286899624,2.575928689962481,0.0025759286899624,0.0025761423130886,2.5761423130886696,0.0025761423130886,8.293052794217104e-05,8.293052793773015e-05,8.293052794217104e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,5,0.0025766308015779,2.57663080157794,0.0025766308015779,0.0025770885654564,2.577088565456409,0.0025770885654564,0.00017765986427686897,0.00017765986426487856,0.00017765986427686897
Bernoulli(0.5),Common-clock Efficient betting,1000000,6,0.0025755628079996,2.5755628079996984,0.0025755628079996,0.002575501772813,2.575501772813072,0.002575501772813,-2.3697805547784334e-05,-2.3697805558109408e-05,-2.3697805547784334e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,7,0.0025757458908107,2.5757458908107767,0.0025757458908107,0.0025762341723,2.576234172300018,0.0025762341723,0.00018956896759192432,0.00018956896756905373,0.00018956896759192432
Bernoulli(0.5),Common-clock Efficient betting,1000000,8,0.0025758982903494,2.575898290349432,0.0025758982903494,0.0025757457023951,2.57574570239516,0.0025757457023951,-5.923679318853292e-05,-5.923679317754171e-05,-5.923679318853292e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,9,0.0025759539676115,2.575953967611566,0.0025759539676115,0.0025750384417905,2.5750384417905225,0.0025750384417905,-0.00035541233753055845,-0.00035541233754754487,-0.00035541233753055845
Bernoulli(0.5),Common-clock Efficient betting,1000000,10,0.0025764168823527,2.576416882352772,0.0025764168823527,0.0025766610230598,2.5766610230598674,0.0025766610230598,9.475978393558293e-05,9.475978393380657e-05,9.475978393558293e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,11,0.0025754405683477,2.575440568347742,0.0025754405683477,0.0025757457442611,2.575745744261171,0.0025757457442611,0.00011849464404289911,0.00011849464405400134,0.00011849464404289911
Bernoulli(0.5),Common-clock Efficient betting,1000000,12,0.0025755013977375,2.575501397737545,0.0025755013977375,0.0025755319153264,2.575531915326445,0.0025755319153264,1.1849183590761925e-05,1.1849183590761925e-05,1.1849183590761925e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,13,0.0025767221420315,2.576722142031529,0.0025767221420315,0.0025769357651571,2.5769357651571623,0.0025769357651571,8.290499084684377e-05,8.290499085972236e-05,8.290499084684377e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,14,0.0025754096452014,2.575409645201421,0.0025754096452014,0.0025753486100282,2.575348610028283,0.0025753486100282,-2.3699209682481737e-05,-2.3699209658389897e-05,-2.3699209682481737e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,15,0.0025767521225844,2.576752122584458,0.0025767521225844,0.0025774540269939,2.577454026993997,0.0025774540269939,0.0002723988867023852,0.00027239888671748425,0.0002723988867023852
Bernoulli(0.5),Common-clock Efficient betting,1000000,16,0.0025755314570464,2.5755314570464205,0.0025755314570464,0.0025754399042959,2.575439904295984,0.0025754399042959,-3.5547129602964134e-05,-3.554712957820616e-05,-3.5547129602964134e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,17,0.0025758657226085,2.5758657226085946,0.0025758657226085,0.0025760183104414,2.576018310441408,0.0025760183104414,5.9237495013908514e-05,5.9237494980601824e-05,5.9237495013908514e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,18,0.0025754658149995,2.575465814999567,0.0025754658149995,0.0025753132273552,2.575313227355269,0.0025753132273552,-5.9246619936281775e-05,-5.924661993550462e-05,-5.9246619936281775e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,19,0.0025751335337266,2.5751335337266257,0.0025751335337266,0.0025747368053254,2.574736805325495,0.0025747368053254,-0.0001540612927463103,-0.0001540612927193319,-0.0001540612927463103
Bernoulli(0.5),Common-clock Efficient betting,1000000,20,0.0025757750306568,2.5757750306568683,0.0025757750306568,0.0025755308900428,2.5755308900428098,0.0025755308900428,-9.478336077284322e-05,-9.478336079538074e-05,-9.478336077284322e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,21,0.0025750739586301,2.5750739586301585,0.0025750739586301,0.0025729072099803,2.57290720998038,0.0025729072099803,-0.0008414316189011561,-0.0008414316188926074,-0.0008414316189011561
Bernoulli(0.5),Common-clock Efficient betting,1000000,22,0.0025759246142775,2.575924614277525,0.0025759246142775,0.0025762297896891,2.576229789689133,0.0025762297896891,0.00011847218272942328,0.0001184721827325319,0.00011847218272942328
Bernoulli(0.5),Common-clock Efficient betting,1000000,23,0.0025759287402445,2.575928740244593,0.0025759287402445,0.0025763865040953,2.576386504095307,0.0025763865040953,0.0001777082741647451,0.00017770827413143842,0.0001777082741647451
Bernoulli(0.5),Common-clock Efficient betting,1000000,24,0.0025769911153444,2.5769911153444847,0.0025769911153444,0.0025772047379989,2.57720473799894,0.0025772047379989,8.289615483247914e-05,8.289615481515966e-05,8.289615483247914e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,25,0.0025762582640624,2.576258264062492,0.0025762582640624,0.0025764413691642,2.57644136916424,0.0025764413691642,7.107404733219802e-05,7.107404731199196e-05,7.107404733219802e-05
Bernoulli(0.5),Common-clock Efficient betting,1000000,26,0.002575889984711,2.5758899847110883,0.002575889984711,0.0025762256771279,2.5762256771279524,0.0025762256771279,0.00013032094495213364,0.00013032094493814483,0.00013032094495213364
Bernoulli(0.5),Common-clock Efficient betting,1000000,27,0.0025756543638139,2.5756543638139062,0.0025756543638139,0.0025760205749344,2.5760205749344456,0.0025760205749344,0.00014218177937408427,0.00014218177938940535,0.00014218177937408427
Bernoulli(0.5),Common-clock Efficient betting,1000000,28,0.002575133989912,2.5751339899120484,0.002575133989912,0.0025747372614407,2.5747372614407515,0.0025747372614407,-0.0001540612926760332,-0.00015406129267492297,-0.0001540612926760332
Bernoulli(0.5),Common-clock Efficient betting,1000000,29,0.0025755311314167,2.57553113141673,0.0025755311314167,0.0025753175083593,2.575317508359376,0.0025753175083593,-8.294330237124115e-05,-8.29433023535886e-05,-8.294330237124115e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,0,0.0014870188333044,2.5755921710951672,0.0014870188333044,0.0014868250206432,2.5752564777187263,0.0014868250206432,-0.00013033638637194311,-0.00013033638640780332,-0.00013033638637194311
Bernoulli(0.5),Common-clock Efficient betting,3000000,1,0.0014873184902156,2.576111192090159,0.0014873184902156,0.0014874242062218,2.576294297584117,0.0014874242062218,7.107825720953365e-05,7.107825722751926e-05,7.107825720953365e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,2,0.0014868779637254,2.575348177827096,0.0014868779637254,0.0014861027130363,2.5740054042449905,0.0014861027130363,-0.0005213949685269892,-0.0005213949685197727,-0.0005213949685269892
Bernoulli(0.5),Common-clock Efficient betting,3000000,3,0.0014870893912509,2.575714381043358,0.0014870893912509,0.0014870541525833,2.575653345880596,0.0014870541525833,-2.3696401714179416e-05,-2.369640174815224e-05,-2.3696401714179416e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,4,0.0014870710985377,2.575682697134726,0.0014870710985377,0.0014871591951668,2.575835284972212,0.0014871591951668,5.924170618776259e-05,5.924170615267954e-05,5.924170618776259e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,5,0.0014869837657505,2.575531432309991,0.0014869837657505,0.0014868956690761,2.5753788443940486,0.0014868956690761,-5.924521600642052e-05,-5.9245215969117027e-05,-5.924521600642052e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,6,0.0014874591017171,2.576354738354882,0.0014874591017171,0.0014876881530109,2.5767514668332225,0.0014876881530109,0.00015398829691215532,0.00015398829688884064,0.00015398829691215532
Bernoulli(0.5),Common-clock Efficient betting,3000000,7,0.0014874770969389,2.576385906993259,0.0014874770969389,0.0014875651936125,2.576538494908047,0.0014875651936125,5.922556641801968e-05,5.922556647042221e-05,5.922556641801968e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,8,0.0014874066314038,2.576263857106425,0.0014874066314038,0.0014874594894085,2.576355409856048,0.0014874594894085,3.553702369218925e-05,3.553702365177713e-05,3.553702369218925e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,9,0.0014871069845371,2.575744853508861,0.0014871069845371,0.001487247939205,2.5759889941552934,0.001487247939205,9.478448381017301e-05,9.478448383570814e-05,9.478448381017301e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,10,0.001487265580353,2.57601954951991,0.001487265580353,0.0014875298703591,2.576477313238412,0.0014875298703591,0.00017770195827249147,0.00017770195827404578,0.00017770195827249147
Bernoulli(0.5),Common-clock Efficient betting,3000000,11,0.0014872127040687,2.5759279651088987,0.0014872127040687,0.0014873008007363,2.576080553013208,0.0014873008007363,5.9236091353387366e-05,5.923609137203911e-05,5.9236091353387366e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,12,0.001487388989383,2.5762333002299744,0.001487388989383,0.0014874418473869,2.576324852978252,0.0014874418473869,3.553744466122666e-05,3.553744463657971e-05,3.553744466122666e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,13,0.0014870012600911,2.575561733396829,0.0014870012600911,0.0014870364987579,2.575622768558053,0.0014870364987579,2.3697805607625355e-05,2.3697805582534315e-05,2.3697805607625355e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,14,0.0014871775756827,2.575867120959597,0.0014871775756827,0.0014868780469907,2.575348322046797,0.0014868780469907,-0.00020140748280339515,-0.0002014074827767498,-0.00020140748280339515
Bernoulli(0.5),Common-clock Efficient betting,3000000,15,0.0014869661056846,2.575500844178667,0.0014869661056846,0.0014869308670159,2.575439809013982,0.0014869308670159,-2.3698367141777865e-05,-2.3698367182856117e-05,-2.3698367141777865e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,16,0.0014873009148688,2.576080750696464,0.0014873009148688,0.0014873713922083,2.576202821029294,0.0014873713922083,4.738606612519902e-05,4.73860661385217e-05,4.738606612519902e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,17,0.0014871951327617,2.57589753071248,0.0014871951327617,0.0014871951327617,2.57589753071248,0.0014871951327617,0.0,0.0,0.0
Bernoulli(0.5),Common-clock Efficient betting,3000000,18,0.001487036129489,2.575622128965664,0.001487036129489,0.0014869832715019,2.575530576246328,0.0014869832715019,-3.554586606990817e-05,-3.554586610599042e-05,-3.554586606990817e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,19,0.0014867369310708,2.575103902103688,0.0014867369310708,0.001485803106426,2.573486470373573,0.001485803106426,-0.000628103483060416,-0.000628103483045428,-0.000628103483060416
Bernoulli(0.5),Common-clock Efficient betting,3000000,20,0.0014874415692445,2.5763243712214865,0.0014874415692445,0.0014875472852323,2.57650747668362,0.0014875472852323,7.107236343673051e-05,7.10723634720356e-05,7.107236343673051e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,21,0.0014870542018823,2.575653431268985,0.0014870542018823,0.0014870894405509,2.575714466433477,0.0014870894405509,2.3696963133978954e-05,2.36969631670636e-05,2.3696963133978954e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,22,0.0014871246536328,2.575775457280314,0.0014871246536328,0.001487177511635,2.575867010025803,0.001487177511635,3.554376028302997e-05,3.554376031877915e-05,3.554376028302997e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,23,0.0014872127877773,2.57592811009644,0.0014872127877773,0.0014872304071117,2.575958627678974,0.0014872304071117,1.1847218195581988e-05,1.1847218256644254e-05,1.1847218195581988e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,24,0.0014873531041165,2.576171145125091,0.0014873531041165,0.0014873883427703,2.576232180263912,0.0014873883427703,2.3692190981750016e-05,2.3692191000623808e-05,2.3692190981750016e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,25,0.0014870532419176,2.575651768561414,0.0014870532419176,0.0014870003839486,2.5755602158735185,0.0014870003839486,-3.554544485029343e-05,-3.554544485140365e-05,-3.554544485029343e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,26,0.001487105540829,2.5757423529331813,0.001487105540829,0.0014870350635635,2.57562028272842,0.0014870350635635,-4.739224188532454e-05,-4.73922419383932e-05,-4.739224188532454e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,27,0.0014872480560393,2.575989196518176,0.0014872480560393,0.0014872480560393,2.575989196518176,0.0014872480560393,0.0,0.0,0.0
Bernoulli(0.5),Common-clock Efficient betting,3000000,28,0.0014873000383388,2.576079232502039,0.0014873000383388,0.0014874057542858,2.576262337893407,0.0014874057542858,7.107909922332567e-05,7.107909922088318e-05,7.107909922332567e-05
Bernoulli(0.5),Common-clock Efficient betting,3000000,29,0.0014873359631596,2.576141456116891,0.0014873359631596,0.0014876002531489,2.576599219806356,0.0014876002531489,0.00017769353787322473,0.00017769353789875986,0.00017769353787322473
Bernoulli(0.5),Common-clock Efficient betting,10000000,0,0.0008146378055651,2.576110933667176,0.0008146378055651,0.0008146571065769,2.5761719688255744,0.0008146571065769,2.3692752371795578e-05,2.3692752358250857e-05,2.3692752371795578e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,1,0.0008145412921764,2.575805731534278,0.0008145412921764,0.0008145895447055,2.5759583194290454,0.0008145895447055,5.923889870707022e-05,5.923889868686416e-05,5.923889870707022e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,2,0.0008144834043436,2.575622674133803,0.0008144834043436,0.0008145027053555,2.5756837092925524,0.0008145027053555,2.369724391804162e-05,2.3697243917819577e-05,2.369724391804162e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,3,0.0008146088583314,2.576019394476656,0.0008146088583314,0.0008146474603552,2.576141464794155,0.0008146474603552,4.73871888393429e-05,4.738718883912085e-05,4.73871888393429e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,4,0.0008146377125862,2.5761106396422457,0.0008146377125862,0.0008146570135959,2.5761716747939736,0.0008146570135959,2.3692752498138958e-05,2.3692752472825873e-05,2.3692752498138958e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,5,0.0008145220093497,2.575744753882278,0.0008145220093497,0.0008145123588437,2.5757142363025527,0.0008145123588437,-1.1848060444297204e-05,-1.1848060519015213e-05,-1.1848060444297204e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,6,0.0008144641074748,2.575561652076782,0.0008144641074748,0.0008142228448238,2.574798712585216,0.0008142228448238,-0.00029622256989081386,-0.00029622256992012375,-0.00029622256989081386
Bernoulli(0.5),Common-clock Efficient betting,10000000,7,0.0008145219671134,2.575744620319114,0.0008145219671134,0.0008145412681245,2.5758056554754063,0.0008145412681245,2.3696121012495297e-05,2.3696121040472917e-05,2.3696121012495297e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,8,0.0008144833804052,2.575622598433914,0.0008144833804052,0.0008144254773709,2.575439492962229,0.0008144254773709,-7.109173212505038e-05,-7.10917320714266e-05,-7.109173212505038e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,9,0.0008146088650023,2.5760194155722007,0.0008146088650023,0.0008146667680385,2.576202521050029,0.0008146667680385,7.108078329087775e-05,7.108078328954548e-05,7.108078329087775e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,10,0.0008145123322211,2.575714152114521,0.0008145123322211,0.0008145026817153,2.575683634535673,0.0008145026817153,-1.184820096422623e-05,-1.1848200943798126e-05,-1.184820096422623e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,11,0.0008145606108795,2.575866822637632,0.0008145606108795,0.0008145992129036,2.575988892955833,0.0008145992129036,4.738999601072713e-05,4.738999591458182e-05,4.738999601072713e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,12,0.0008145702462351,2.575897292307296,0.0008145702462351,0.0008145605957292,2.575866774727921,0.0008145605957292,-1.184735870807252e-05,-1.184735876935683e-05,-1.184735870807252e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,13,0.0008146184906853,2.5760498546542543,0.0008146184906853,0.0008146377916968,2.5761108898119507,0.0008146377916968,2.369331376672612e-05,2.369331384866058e-05,2.369331376672612e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,14,0.0008145509250754,2.5758361934355203,0.0008145509250754,0.0008145895270978,2.575958263748631,0.0008145895270978,4.739055743674392e-05,4.739055745139886e-05,4.739055743674392e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,15,0.0008145509364553,2.575836229421914,0.0008145509364553,0.0008145991889839,2.5759888173152774,0.0008145991889839,5.9238196705058144e-05,5.923819675346387e-05,5.9238196705058144e-05
Bernoulli(0.5),Common-clock Efficient betting,10000000,16,0.0008144930553614,2.575653193331672,0.0008144930553614,0.0008144544533374,2.575531123013646,0.0008144544533374,-4.739392649932839e-05,-4.739392645791707e-05,-4.739392649932839e-05
