distribution,n,rep,method,lower,upper,width,sqrt_n_width,backend
Bernoulli(0.1),10,78,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,79,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,79,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,80,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,80,Randomized Gaffke,0.0,0.4014021723212094,0.4014021723212094,1.269345122274419,beta-exact+product-orthant
Bernoulli(0.1),10,81,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,81,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,82,Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact
Bernoulli(0.1),10,82,Randomized Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact+product-orthant
Bernoulli(0.1),10,83,Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact
Bernoulli(0.1),10,83,Randomized Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact+product-orthant
Bernoulli(0.1),10,84,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,84,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,85,Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact
Bernoulli(0.1),10,85,Randomized Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact+product-orthant
Bernoulli(0.1),10,86,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,86,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,87,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,87,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,88,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,88,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,89,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,89,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,90,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,90,Randomized Gaffke,0.0,0.4058909539050974,0.4058909539050974,1.2835398959985231,beta-exact+product-orthant
Bernoulli(0.1),10,91,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,91,Randomized Gaffke,0.0,0.3910247872261576,0.3910247872261576,1.236528949217372,beta-exact+product-orthant
Bernoulli(0.1),10,92,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,92,Randomized Gaffke,0.0,0.4018149258272836,0.4018149258272836,1.2706503634658337,beta-exact+product-orthant
