distribution,n,rep,method,lower,upper,width,sqrt_n_width,backend
Bernoulli(0.5),10,15,Randomized Gaffke,0.12831055393508325,0.8716894460649167,0.7433788921298334,2.350770463622892,beta-exact+product-orthant
Bernoulli(0.5),50,15,Gaffke,0.2625689447761655,0.6291103481420799,0.3665414033659144,2.591839119056717,beta-exact
Bernoulli(0.5),50,15,Randomized Gaffke,0.2625689447761655,0.6291103481420799,0.3665414033659144,2.591839119056717,beta-exact+product-orthant
Bernoulli(0.5),100,15,Gaffke,0.3783974291340614,0.6406249677058307,0.2622275385717693,2.6222753857176926,beta-exact
Bernoulli(0.5),100,15,Randomized Gaffke,0.3783974291340614,0.6406249677058307,0.2622275385717693,2.6222753857176926,beta-exact+product-orthant
Bernoulli(0.5),500,15,Gaffke,0.46944960744658915,0.5860074738865333,0.11655786643994415,2.6063131267205653,beta-exact
Bernoulli(0.5),500,15,Randomized Gaffke,0.46944960744658915,0.5860074738865333,0.11655786643994415,2.6063131267205653,beta-exact+product-orthant
Bernoulli(0.5),1000,15,Gaffke,0.47779016309164113,0.5600264495913215,0.0822362864996804,2.600539716531458,beta-exact
Bernoulli(0.5),1000,15,Randomized Gaffke,0.47779016309164113,0.5600264495913215,0.0822362864996804,2.600539716531458,beta-exact+product-orthant
Bernoulli(0.5),3000,15,Gaffke,0.48765578833456946,0.5349746144237051,0.047318826089135624,2.5917588443683544,beta-exact
Bernoulli(0.5),3000,15,Randomized Gaffke,0.48765578833456946,0.5349746144237051,0.047318826089135624,2.5917588443683544,beta-exact+product-orthant
Bernoulli(0.5),10000,15,Gaffke,0.4908718901264,0.5167244761891963,0.02585258606279628,2.585258606279628,beta-exact
Bernoulli(0.5),10000,15,Randomized Gaffke,0.4908718901264,0.5167244761891963,0.02585258606279628,2.585258606279628,beta-exact+product-orthant
Bernoulli(0.5),30000,15,Gaffke,0.49498106472924586,0.5098848279633363,0.014903763234090484,2.5814075145421764,beta-exact
Bernoulli(0.5),30000,15,Randomized Gaffke,0.49498106472924586,0.5098848279633363,0.014903763234090484,2.5814075145421764,beta-exact+product-orthant
Bernoulli(0.5),100000,15,Gaffke,0.49674230064946223,0.5048976212106926,0.008155320561230361,2.5789388022290622,beta-exact
Bernoulli(0.5),100000,15,Randomized Gaffke,0.49674230064946223,0.5048976212106926,0.008155320561230361,2.5789388022290622,beta-exact+product-orthant
Bernoulli(0.5),300000,15,Gaffke,0.49853027161404306,0.503236367014091,0.0047060954000479605,2.5776346083775667,beta-exact
Bernoulli(0.5),300000,15,Randomized Gaffke,0.49853027161404306,0.503236367014091,0.0047060954000479605,2.5776346083775667,beta-exact+product-orthant
Bernoulli(0.5),1000000,15,Gaffke,0.49888158707425756,0.5014584113076275,0.002576824233369912,2.576824233369912,beta-exact
Bernoulli(0.5),1000000,15,Randomized Gaffke,0.49888158707425756,0.5014584113076275,0.002576824233369912,2.576824233369912,beta-exact+product-orthant
Bernoulli(0.5),10,16,Gaffke,0.12831055393508325,0.8716894460649167,0.7433788921298334,2.350770463622892,beta-exact
Bernoulli(0.5),10,16,Randomized Gaffke,0.12831055393508325,0.8716894460649167,0.7433788921298334,2.350770463622892,beta-exact+product-orthant
Bernoulli(0.5),50,16,Gaffke,0.33369956571123116,0.7024086976296202,0.36870913191838905,2.6071672746489822,beta-exact
Bernoulli(0.5),50,16,Randomized Gaffke,0.33369956571123116,0.7024086976296202,0.36870913191838905,2.6071672746489822,beta-exact+product-orthant
Bernoulli(0.5),100,16,Gaffke,0.34993826859068794,0.6120169886329998,0.26207872004231186,2.6207872004231185,beta-exact
Bernoulli(0.5),100,16,Randomized Gaffke,0.34993826859068794,0.6120169886329998,0.26207872004231186,2.6207872004231185,beta-exact+product-orthant
Bernoulli(0.5),500,16,Gaffke,0.4080933094946418,0.5245659598249958,0.11647265033035398,2.6044076365823483,beta-exact
Bernoulli(0.5),500,16,Randomized Gaffke,0.4080933094946418,0.5245659598249958,0.11647265033035398,2.6044076365823483,beta-exact+product-orthant
Bernoulli(0.5),1000,16,Gaffke,0.43501514336124764,0.517216505386028,0.0822013620247804,2.5994353076637644,beta-exact
Bernoulli(0.5),1000,16,Randomized Gaffke,0.43501514336124764,0.517216505386028,0.0822013620247804,2.5994353076637644,beta-exact+product-orthant
Bernoulli(0.5),3000,16,Gaffke,0.4607044824193657,0.508012313879953,0.04730783146058737,2.5911566437616274,beta-exact
Bernoulli(0.5),3000,16,Randomized Gaffke,0.4607044824193657,0.508012313879953,0.04730783146058737,2.5911566437616274,beta-exact+product-orthant
Bernoulli(0.5),10000,16,Gaffke,0.4749828907524883,0.5008286796798858,0.025845788927397473,2.5845788927397475,beta-exact
Bernoulli(0.5),10000,16,Randomized Gaffke,0.4749828907524883,0.5008286796798858,0.025845788927397473,2.5845788927397475,beta-exact+product-orthant
Bernoulli(0.5),30000,16,Gaffke,0.4841170958283689,0.4990189199093807,0.01490182408101176,2.581071643376576,beta-exact
Bernoulli(0.5),30000,16,Randomized Gaffke,0.4841170958283689,0.49901891990938063,0.014901824081011705,2.581071643376567,beta-exact+product-orthant
Bernoulli(0.5),100000,16,Gaffke,0.49341250515038804,0.5015677340337685,0.008155228883380494,2.5789098111474056,beta-exact
Bernoulli(0.5),100000,16,Randomized Gaffke,0.49341250515038804,0.5015677340337685,0.008155228883380494,2.5789098111474056,beta-exact+product-orthant
Bernoulli(0.5),300000,16,Gaffke,0.49669030145100135,0.5013963955819254,0.004706094130924043,2.577633913249769,beta-exact
Bernoulli(0.5),300000,16,Randomized Gaffke,0.49669030145100135,0.5013963955819254,0.004706094130924043,2.577633913249769,beta-exact+product-orthant
Bernoulli(0.5),1000000,16,Gaffke,0.49874158766841725,0.501318412046033,0.0025768243776157496,2.5768243776157496,beta-exact
Bernoulli(0.5),1000000,16,Randomized Gaffke,0.49874158766841725,0.501318412046033,0.0025768243776157496,2.5768243776157496,beta-exact+product-orthant
Bernoulli(0.5),10,17,Gaffke,0.1909163313376841,0.9232318308601799,0.7323154995224959,2.3157849443350362,beta-exact
Bernoulli(0.5),10,17,Randomized Gaffke,0.1909163313376841,0.9232318308601799,0.7323154995224959,2.3157849443350362,beta-exact+product-orthant
Bernoulli(0.5),50,17,Gaffke,0.33369956571123116,0.7024086976296202,0.36870913191838905,2.6071672746489822,beta-exact
Bernoulli(0.5),50,17,Randomized Gaffke,0.33369956571123116,0.7024086976296202,0.36870913191838905,2.6071672746489822,beta-exact+product-orthant
Bernoulli(0.5),100,17,Gaffke,0.4366590313870423,0.6964948595690128,0.2598358281819705,2.5983582818197046,beta-exact
Bernoulli(0.5),100,17,Randomized Gaffke,0.4366590313870423,0.6964948595690128,0.2598358281819705,2.5983582818197046,beta-exact+product-orthant
Bernoulli(0.5),500,17,Gaffke,0.43173975233998746,0.548454141286741,0.11671438894675351,2.6098130763729093,beta-exact
Bernoulli(0.5),500,17,Randomized Gaffke,0.43173975233998746,0.548454141286741,0.11671438894675351,2.6098130763729093,beta-exact+product-orthant
Bernoulli(0.5),1000,17,Gaffke,0.46183880582542186,0.544132238611343,0.0822934327859211,2.602346840774864,beta-exact
Bernoulli(0.5),1000,17,Randomized Gaffke,0.46183880582542186,0.544132238611343,0.0822934327859211,2.602346840774864,beta-exact+product-orthant
Bernoulli(0.5),3000,17,Gaffke,0.45937532909681145,0.5066790669329124,0.04730373783610098,2.5909324267143123,beta-exact
Bernoulli(0.5),3000,17,Randomized Gaffke,0.45937532909681145,0.5066790669329124,0.04730373783610098,2.5909324267143123,beta-exact+product-orthant
Bernoulli(0.5),10000,17,Gaffke,0.4764812966139352,0.5023288394636458,0.025847542849710636,2.584754284971064,beta-exact
Bernoulli(0.5),10000,17,Randomized Gaffke,0.4764812966139352,0.5023288394636458,0.025847542849710636,2.584754284971064,beta-exact+product-orthant
Bernoulli(0.5),30000,17,Gaffke,0.4855498722372667,0.5004523542641177,0.014902482026851016,2.581185602938798,beta-exact
Bernoulli(0.5),30000,17,Randomized Gaffke,0.4855498722372667,0.5004523542641177,0.014902482026851016,2.581185602938798,beta-exact+product-orthant
Bernoulli(0.5),100000,17,Gaffke,0.4936624835255931,0.5018177318354413,0.008155248309848206,2.578915954335892,beta-exact
Bernoulli(0.5),100000,17,Randomized Gaffke,0.4936624835255931,0.5018177318354413,0.008155248309848206,2.578915954335892,beta-exact+product-orthant
Bernoulli(0.5),300000,17,Gaffke,0.4972769551465595,0.5019830565978844,0.00470610145132494,2.5776379227984703,beta-exact
Bernoulli(0.5),300000,17,Randomized Gaffke,0.4972769551465595,0.5019830565978844,0.00470610145132494,2.5776379227984703,beta-exact+product-orthant
Bernoulli(0.5),1000000,17,Gaffke,0.49944258570634986,0.5020194073357608,0.002576821629410919,2.576821629410919,beta-exact
Bernoulli(0.5),1000000,17,Randomized Gaffke,0.49944258570634986,0.5020194073357608,0.002576821629410919,2.576821629410919,beta-exact+product-orthant
Bernoulli(0.5),10,18,Gaffke,0.07676816913982008,0.809083668662316,0.7323154995224959,2.3157849443350362,beta-exact
Bernoulli(0.5),10,18,Randomized Gaffke,0.07676816913982008,0.809083668662316,0.7323154995224959,2.3157849443350362,beta-exact+product-orthant
Bernoulli(0.5),50,18,Gaffke,0.31551042112981265,0.6844895788701874,0.3689791577403747,2.6090766455471974,beta-exact
Bernoulli(0.5),50,18,Randomized Gaffke,0.31551042112981265,0.6844895788701874,0.3689791577403747,2.6090766455471974,beta-exact+product-orthant
Bernoulli(0.5),100,18,Gaffke,0.4073032547109647,0.6687858219018517,0.26148256719088697,2.6148256719088696,beta-exact
Bernoulli(0.5),100,18,Randomized Gaffke,0.4073032547109647,0.6687858219018517,0.26148256719088697,2.6148256719088696,beta-exact+product-orthant
Bernoulli(0.5),500,18,Gaffke,0.4475773203749368,0.5643063437793805,0.11672902340444369,2.6101403127950005,beta-exact
Bernoulli(0.5),500,18,Randomized Gaffke,0.4475773203749368,0.5643063437793805,0.11672902340444369,2.6101403127950005,beta-exact+product-orthant
Bernoulli(0.5),1000,18,Gaffke,0.4568625297360559,0.5391567739696552,0.08229424423359932,2.602372501003516,beta-exact
Bernoulli(0.5),1000,18,Randomized Gaffke,0.4568625297360559,0.5391567739696552,0.08229424423359932,2.602372501003516,beta-exact+product-orthant
Bernoulli(0.5),3000,18,Gaffke,0.473339775738098,0.5206698235098464,0.047330047771748374,2.5923734812383707,beta-exact
Bernoulli(0.5),3000,18,Randomized Gaffke,0.473339775738098,0.5206698235098464,0.047330047771748374,2.5923734812383707,beta-exact+product-orthant
Bernoulli(0.5),10000,18,Gaffke,0.4840750012428529,0.5099278674551948,0.025852866212341896,2.5852866212341894,beta-exact
Bernoulli(0.5),10000,18,Randomized Gaffke,0.4840750012428529,0.5099278674551948,0.025852866212341896,2.5852866212341894,beta-exact+product-orthant
Bernoulli(0.5),30000,18,Gaffke,0.49508105621102416,0.5099848046744024,0.014903748463378275,2.5814049561797754,beta-exact
Bernoulli(0.5),30000,18,Randomized Gaffke,0.49508105621102416,0.5099848046744024,0.014903748463378275,2.5814049561797754,beta-exact+product-orthant
Bernoulli(0.5),100000,18,Gaffke,0.49575234257782147,0.5039076736219021,0.008155331044080671,2.578942117197397,beta-exact
Bernoulli(0.5),100000,18,Randomized Gaffke,0.49575234257782147,0.5039076736219021,0.008155331044080671,2.578942117197397,beta-exact+product-orthant
Bernoulli(0.5),300000,18,Gaffke,0.4963703098905795,0.5010763972997089,0.004706087409129367,2.577630231571198,beta-exact
Bernoulli(0.5),300000,18,Randomized Gaffke,0.4963703098905795,0.5010763972997089,0.004706087409129367,2.577630231571198,beta-exact+product-orthant
Bernoulli(0.5),1000000,18,Gaffke,0.49830459017253464,0.500881413701423,0.0025768235288883834,2.5768235288883834,beta-exact
Bernoulli(0.5),1000000,18,Randomized Gaffke,0.49830459017253464,0.500881413701423,0.0025768235288883834,2.5768235288883834,beta-exact+product-orthant
Bernoulli(0.5),10,19,Gaffke,0.1909163313376841,0.9232318308601799,0.7323154995224959,2.3157849443350362,beta-exact
Bernoulli(0.5),10,19,Randomized Gaffke,0.1909163313376841,0.9232318308601799,0.7323154995224959,2.3157849443350362,beta-exact+product-orthant
Bernoulli(0.5),50,19,Gaffke,0.2799433415168808,0.647841147138497,0.3678978056216163,2.6014303313869522,beta-exact
Bernoulli(0.5),50,19,Randomized Gaffke,0.2799433415168808,0.647841147138497,0.3678978056216163,2.6014303313869522,beta-exact+product-orthant
Bernoulli(0.5),100,19,Gaffke,0.4073032547109647,0.6687858219018517,0.26148256719088697,2.6148256719088696,beta-exact
Bernoulli(0.5),100,19,Randomized Gaffke,0.4073032547109647,0.6687858219018517,0.26148256719088697,2.6148256719088696,beta-exact+product-orthant
Bernoulli(0.5),500,19,Gaffke,0.45949391718094523,0.5761570708194144,0.11666315363846913,2.608667420051189,beta-exact
Bernoulli(0.5),500,19,Randomized Gaffke,0.45949391718094523,0.5761570708194144,0.11666315363846913,2.608667420051189,beta-exact+product-orthant
Bernoulli(0.5),1000,19,Gaffke,0.4638304523020671,0.5461212884009692,0.08229083609890209,2.6022647263213567,beta-exact
Bernoulli(0.5),1000,19,Randomized Gaffke,0.4638304523020671,0.5461212884009692,0.08229083609890209,2.6022647263213567,beta-exact+product-orthant
Bernoulli(0.5),3000,19,Gaffke,0.48099477686278264,0.5283236243034293,0.04732884744064664,2.592307736396281,beta-exact
Bernoulli(0.5),3000,19,Randomized Gaffke,0.48099477686278264,0.5283236243034293,0.04732884744064664,2.592307736396281,beta-exact+product-orthant
Bernoulli(0.5),10000,19,Gaffke,0.48687343180901776,0.5127267594375007,0.025853327628482914,2.5853327628482914,beta-exact
Bernoulli(0.5),10000,19,Randomized Gaffke,0.48687343180901776,0.5127267594375007,0.025853327628482914,2.5853327628482914,beta-exact+product-orthant
Bernoulli(0.5),30000,19,Gaffke,0.490881670035196,0.5057855267506963,0.014903856715500319,2.581423705997316,beta-exact
Bernoulli(0.5),30000,19,Randomized Gaffke,0.490881670035196,0.5057855267506963,0.014903856715500319,2.581423705997316,beta-exact+product-orthant
Bernoulli(0.5),100000,19,Gaffke,0.4916826826960012,0.49983772134418714,0.008155038648185953,2.578849653496818,beta-exact
Bernoulli(0.5),100000,19,Randomized Gaffke,0.4916826826960012,0.49983772134418714,0.008155038648185953,2.578849653496818,beta-exact+product-orthant
Bernoulli(0.5),300000,19,Gaffke,0.49563699953059104,0.5003430642703026,0.00470606473971158,2.5776178150197104,beta-exact
Bernoulli(0.5),300000,19,Randomized Gaffke,0.49563699953059104,0.5003430642703026,0.00470606473971158,2.5776178150197104,beta-exact+product-orthant
Bernoulli(0.5),1000000,19,Gaffke,0.49767259553429205,0.500249414355241,0.0025768188209489007,2.5768188209489007,beta-exact
Bernoulli(0.5),1000000,19,Randomized Gaffke,0.49767259553429205,0.500249414355241,0.0025768188209489007,2.5768188209489007,beta-exact+product-orthant
Bernoulli(0.5),10,20,Gaffke,0.12831055393508325,0.8716894460649167,0.7433788921298334,2.350770463622892,beta-exact
Bernoulli(0.5),10,20,Randomized Gaffke,0.12831055393508325,0.8716894460649167,0.7433788921298334,2.350770463622892,beta-exact+product-orthant
Bernoulli(0.5),50,20,Gaffke,0.33369956571123116,0.7024086976296202,0.36870913191838905,2.6071672746489822,beta-exact
Bernoulli(0.5),50,20,Randomized Gaffke,0.33369956571123116,0.7024086976296202,0.36870913191838905,2.6071672746489822,beta-exact+product-orthant
Bernoulli(0.5),100,20,Gaffke,0.3783974291340614,0.6406249677058307,0.2622275385717693,2.6222753857176926,beta-exact
Bernoulli(0.5),100,20,Randomized Gaffke,0.3783974291340614,0.6406249677058307,0.2622275385717693,2.6222753857176926,beta-exact+product-orthant
Bernoulli(0.5),500,20,Gaffke,0.45750552920756704,0.5741842388410543,0.11667870963348725,2.609015262674371,beta-exact
Bernoulli(0.5),500,20,Randomized Gaffke,0.45750552920756704,0.5741842388410543,0.11667870963348725,2.609015262674371,beta-exact+product-orthant
Bernoulli(0.5),1000,20,Gaffke,0.4568625297360559,0.5391567739696552,0.08229424423359932,2.602372501003516,beta-exact
Bernoulli(0.5),1000,20,Randomized Gaffke,0.4568625297360559,0.5391567739696552,0.08229424423359932,2.602372501003516,beta-exact+product-orthant
Bernoulli(0.5),3000,20,Gaffke,0.46336329077072974,0.5106783060976401,0.04731501532691035,2.591550120325147,beta-exact
Bernoulli(0.5),3000,20,Randomized Gaffke,0.46336329077072974,0.5106783060976401,0.04731501532691035,2.591550120325147,beta-exact+product-orthant
Bernoulli(0.5),10000,20,Gaffke,0.4859738922393979,0.511827159616465,0.025853267377067057,2.5853267377067057,beta-exact
Bernoulli(0.5),10000,20,Randomized Gaffke,0.4859738922393979,0.511827159616465,0.025853267377067057,2.5853267377067057,beta-exact+product-orthant
Bernoulli(0.5),30000,20,Gaffke,0.4902818005493384,0.5051855870794865,0.014903786530148067,2.5814115495377115,beta-exact
Bernoulli(0.5),30000,20,Randomized Gaffke,0.4902818005493384,0.5051855870794865,0.014903786530148067,2.5814115495377115,beta-exact+product-orthant
Bernoulli(0.5),100000,20,Gaffke,0.4939424605146057,0.5020977281645318,0.008155267649926079,2.578922070205512,beta-exact
Bernoulli(0.5),100000,20,Randomized Gaffke,0.4939424605146057,0.5020977281645318,0.008155267649926079,2.578922070205512,beta-exact+product-orthant
Bernoulli(0.5),300000,20,Gaffke,0.4960069873072814,0.5007130647491774,0.0047060774418960505,2.577624772292675,beta-exact
Bernoulli(0.5),300000,20,Randomized Gaffke,0.4960069873072814,0.5007130647491774,0.0047060774418960505,2.577624772292675,beta-exact+product-orthant
Bernoulli(0.5),1000000,20,Gaffke,0.4980135923857189,0.5005904142580658,0.002576821872346924,2.576821872346924,beta-exact
Bernoulli(0.5),1000000,20,Randomized Gaffke,0.4980135923857189,0.5005904142580658,0.002576821872346924,2.576821872346924,beta-exact+product-orthant
Bernoulli(0.5),10,21,Gaffke,0.07676816913982008,0.809083668662316,0.7323154995224959,2.3157849443350362,beta-exact
Bernoulli(0.5),10,21,Randomized Gaffke,0.07676816913982008,0.809083668662316,0.7323154995224959,2.3157849443350362,beta-exact+product-orthant
Bernoulli(0.5),50,21,Gaffke,0.2799433415168808,0.647841147138497,0.3678978056216163,2.6014303313869522,beta-exact
Bernoulli(0.5),50,21,Randomized Gaffke,0.2799433415168808,0.647841147138497,0.3678978056216163,2.6014303313869522,beta-exact+product-orthant
Bernoulli(0.5),100,21,Gaffke,0.34055125961217475,0.6023817537667502,0.26183049415457543,2.6183049415457544,beta-exact
Bernoulli(0.5),100,21,Randomized Gaffke,0.34055125961217475,0.6023817537667502,0.26183049415457543,2.6183049415457544,beta-exact+product-orthant
Bernoulli(0.5),500,21,Gaffke,0.42976417306612313,0.5464684997403166,0.1167043266741935,2.6095880771183864,beta-exact
Bernoulli(0.5),500,21,Randomized Gaffke,0.42976417306612313,0.5464684997403166,0.1167043266741935,2.6095880771183864,beta-exact+product-orthant
Bernoulli(0.5),1000,21,Gaffke,0.46482651899733635,0.5471155698258104,0.0822890508284741,2.602208271113439,beta-exact
Bernoulli(0.5),1000,21,Randomized Gaffke,0.46482651899733635,0.5471155698258104,0.0822890508284741,2.602208271113439,beta-exact+product-orthant
Bernoulli(0.5),3000,21,Gaffke,0.4896549063568279,0.5369690968479353,0.047314190491107355,2.5915049422075933,beta-exact
Bernoulli(0.5),3000,21,Randomized Gaffke,0.4896549063568279,0.5369690968479353,0.047314190491107355,2.5915049422075933,beta-exact+product-orthant
Bernoulli(0.5),10000,21,Gaffke,0.4946711887852899,0.5205215438425539,0.02585035505726402,2.5850355057264016,beta-exact
Bernoulli(0.5),10000,21,Randomized Gaffke,0.4946711887852899,0.5205215438425539,0.02585035505726402,2.5850355057264016,beta-exact+product-orthant
Bernoulli(0.5),30000,21,Gaffke,0.49624764547357736,0.5111511776616631,0.01490353218808571,2.581367496200261,beta-exact
Bernoulli(0.5),30000,21,Randomized Gaffke,0.49624764547357736,0.5111511776616631,0.01490353218808571,2.581367496200261,beta-exact+product-orthant
Bernoulli(0.5),100000,21,Gaffke,0.4985522652726903,0.5067074841080514,0.008155218835361133,2.5789066336846904,beta-exact
Bernoulli(0.5),100000,21,Randomized Gaffke,0.4985522652726903,0.5067074841080514,0.008155218835361133,2.5789066336846904,beta-exact+product-orthant
Bernoulli(0.5),300000,21,Gaffke,0.497556950097003,0.5022630527597537,0.0047061026627506775,2.5776385863236735,beta-exact
Bernoulli(0.5),300000,21,Randomized Gaffke,0.497556950097003,0.5022630527597537,0.0047061026627506775,2.5776385863236735,beta-exact+product-orthant
Bernoulli(0.5),1000000,21,Gaffke,0.4983795896728327,0.5009564134872507,0.002576823814418039,2.576823814418039,beta-exact
Bernoulli(0.5),1000000,21,Randomized Gaffke,0.4983795896728327,0.5009564134872507,0.002576823814418039,2.576823814418039,beta-exact+product-orthant
Bernoulli(0.5),10,22,Gaffke,0.26488601471286927,0.9629927789037679,0.6981067641908987,2.2076074248133137,beta-exact
Bernoulli(0.5),10,22,Randomized Gaffke,0.26488601471286927,0.9629927789037679,0.6981067641908987,2.2076074248133137,beta-exact+product-orthant
Bernoulli(0.5),50,22,Gaffke,0.40917775388652594,0.7713427938628286,0.3621650399763026,2.5608935567594067,beta-exact
Bernoulli(0.5),50,22,Randomized Gaffke,0.40917775388652594,0.7713427938628286,0.3621650399763026,2.5608935567594067,beta-exact+product-orthant
Bernoulli(0.5),100,22,Gaffke,0.4073032547109647,0.6687858219018517,0.26148256719088697,2.6148256719088696,beta-exact
Bernoulli(0.5),100,22,Randomized Gaffke,0.4073032547109647,0.6687858219018517,0.26148256719088697,2.6148256719088696,beta-exact+product-orthant
Bernoulli(0.5),500,22,Gaffke,0.4475773203749368,0.5643063437793805,0.11672902340444369,2.6101403127950005,beta-exact
Bernoulli(0.5),500,22,Randomized Gaffke,0.4475773203749368,0.5643063437793805,0.11672902340444369,2.6101403127950005,beta-exact+product-orthant
Bernoulli(0.5),1000,22,Gaffke,0.4698092874915747,0.5520845417264206,0.08227525423484594,2.6017719845152714,beta-exact
Bernoulli(0.5),1000,22,Randomized Gaffke,0.4698092874915747,0.5520845417264206,0.08227525423484594,2.6017719845152714,beta-exact+product-orthant
Bernoulli(0.5),3000,22,Gaffke,0.4766673586585746,0.5239982414251685,0.04733088276659386,2.592419215789598,beta-exact
Bernoulli(0.5),3000,22,Randomized Gaffke,0.4766673586585746,0.5239982414251685,0.04733088276659386,2.592419215789598,beta-exact+product-orthant
Bernoulli(0.5),10000,22,Gaffke,0.49337134501786123,0.5192226307142724,0.025851285696411208,2.585128569641121,beta-exact
Bernoulli(0.5),10000,22,Randomized Gaffke,0.49337134501786123,0.5192226307142724,0.025851285696411208,2.585128569641121,beta-exact+product-orthant
Bernoulli(0.5),30000,22,Gaffke,0.49621431379001085,0.5111178532809482,0.014903539490937312,2.5813687610912623,beta-exact
Bernoulli(0.5),30000,22,Randomized Gaffke,0.49621431379001085,0.5111178532809482,0.014903539490937312,2.5813687610912623,beta-exact+product-orthant
Bernoulli(0.5),100000,22,Gaffke,0.4966123052445744,0.5047676290036065,0.008155323759032107,2.5789398134627644,beta-exact
Bernoulli(0.5),100000,22,Randomized Gaffke,0.4966123052445744,0.5047676290036065,0.008155323759032107,2.5789398134627644,beta-exact+product-orthant
Bernoulli(0.5),300000,22,Gaffke,0.49847027208473405,0.5031763684478954,0.004706096363161327,2.5776351358964833,beta-exact
Bernoulli(0.5),300000,22,Randomized Gaffke,0.49847027208473405,0.5031763684478954,0.004706096363161327,2.5776351358964833,beta-exact+product-orthant
Bernoulli(0.5),1000000,22,Gaffke,0.4985695885366136,0.5011464128149832,0.0025768242783695827,2.5768242783695827,beta-exact
Bernoulli(0.5),1000000,22,Randomized Gaffke,0.4985695885366136,0.5011464128149832,0.0025768242783695827,2.5768242783695827,beta-exact+product-orthant
Bernoulli(0.5),10,23,Gaffke,0.12831055393508325,0.8716894460649167,0.7433788921298334,2.350770463622892,beta-exact
Bernoulli(0.5),10,23,Randomized Gaffke,0.12831055393508325,0.8716894460649167,0.7433788921298334,2.350770463622892,beta-exact+product-orthant
Bernoulli(0.5),50,23,Gaffke,0.2975913023703798,0.6663004342887688,0.36870913191838905,2.6071672746489822,beta-exact
Bernoulli(0.5),50,23,Randomized Gaffke,0.2975913023703798,0.6663004342887688,0.36870913191838905,2.6071672746489822,beta-exact+product-orthant
Bernoulli(0.5),100,23,Gaffke,0.35937503229416934,0.6216025708659385,0.26222753857176917,2.6222753857176917,beta-exact
Bernoulli(0.5),100,23,Randomized Gaffke,0.35937503229416934,0.6216025708659385,0.26222753857176917,2.6222753857176917,beta-exact+product-orthant
Bernoulli(0.5),500,23,Gaffke,0.4396512193133693,0.5563875592468206,0.11673633993345128,2.6103039153572034,beta-exact
Bernoulli(0.5),500,23,Randomized Gaffke,0.4396512193133693,0.5563875592468206,0.11673633993345128,2.6103039153572034,beta-exact+product-orthant
Bernoulli(0.5),1000,23,Gaffke,0.4728008971991964,0.5550639760239702,0.0822630788247738,2.601386964242526,beta-exact
Bernoulli(0.5),1000,23,Randomized Gaffke,0.4728008971991964,0.5550639760239702,0.0822630788247738,2.601386964242526,beta-exact+product-orthant
Bernoulli(0.5),3000,23,Gaffke,0.48199366234845287,0.5293215390641305,0.04732787671567762,2.5922545676000146,beta-exact
Bernoulli(0.5),3000,23,Randomized Gaffke,0.48199366234845287,0.5293215390641305,0.04732787671567762,2.5922545676000146,beta-exact+product-orthant
Bernoulli(0.5),10000,23,Gaffke,0.4878729691417915,0.5137262658721313,0.025853296730339814,2.585329673033981,beta-exact
Bernoulli(0.5),10000,23,Randomized Gaffke,0.4878729691417915,0.5137262658721313,0.025853296730339814,2.585329673033981,beta-exact+product-orthant
Bernoulli(0.5),30000,23,Gaffke,0.48651619781204214,0.5014190545532871,0.014902856741244919,2.581250505375655,beta-exact
Bernoulli(0.5),30000,23,Randomized Gaffke,0.48651619781204214,0.5014190545532871,0.014902856741244919,2.581250505375655,beta-exact+product-orthant
Bernoulli(0.5),100000,23,Gaffke,0.4945824127140373,0.502737714977902,0.008155302263864683,2.57893301609399,beta-exact
Bernoulli(0.5),100000,23,Randomized Gaffke,0.4945824127140373,0.502737714977902,0.008155302263864683,2.57893301609399,beta-exact+product-orthant
Bernoulli(0.5),300000,23,Gaffke,0.497136957947859,0.5018430582404285,0.004706100292569515,2.5776372881219856,beta-exact
Bernoulli(0.5),300000,23,Randomized Gaffke,0.497136957947859,0.5018430582404285,0.004706100292569515,2.5776372881219856,beta-exact+product-orthant
Bernoulli(0.5),1000000,23,Gaffke,0.4986735879934466,0.5012504123682497,0.002576824374803166,2.576824374803166,beta-exact
Bernoulli(0.5),1000000,23,Randomized Gaffke,0.4986735879934466,0.5012504123682497,0.002576824374803166,2.576824374803166,beta-exact+product-orthant
Bernoulli(0.5),10,24,Gaffke,0.3517988336951632,0.9891494906202595,0.6373506569250963,2.015479744087873,beta-exact
Bernoulli(0.5),10,24,Randomized Gaffke,0.3517988336951632,0.9891494906202595,0.6373506569250963,2.015479744087873,beta-exact+product-orthant
Bernoulli(0.5),50,24,Gaffke,0.3708896518579201,0.7374310552238346,0.36654140336591445,2.591839119056717,beta-exact
Bernoulli(0.5),50,24,Randomized Gaffke,0.3708896518579201,0.7374310552238346,0.36654140336591445,2.591839119056717,beta-exact+product-orthant
Bernoulli(0.5),100,24,Gaffke,0.35937503229416934,0.6216025708659385,0.26222753857176917,2.6222753857176917,beta-exact
Bernoulli(0.5),100,24,Randomized Gaffke,0.35937503229416934,0.6216025708659385,0.26222753857176917,2.6222753857176917,beta-exact+product-orthant
Bernoulli(0.5),500,24,Gaffke,0.45551805700312525,0.5722104907627128,0.11669243375958754,2.609322143463291,beta-exact
